ID,TARGET
5782,0
5783,0
5784,0
5787,0
5790,0
5791,0
5797,0
5799,0
5802,0
5806,0
5810,0
5811,0
5815,0
5817,0
5820,0
5824,1
5825,0
5828,1
5830,0
5835,0
5840,0
5847,0
5848,0
5850,0
5851,1
5854,0
5855,0
5856,0
5857,0
5859,0
5860,0
5862,0
5863,0
5864,0
5866,0
5869,1
5872,0
5876,0
5881,0
5886,0
5890,0
5892,1
5894,0
5896,1
5897,0
5899,0
5903,0
5904,0
5906,0
5908,0
5910,0
5913,0
5916,0
5917,0
5918,0
5919,0
5921,1
5922,1
5930,0
5932,0
5933,0
5935,0
5936,0
5939,1
5942,0
5946,0
5947,0
5949,0
5950,0
5951,0
5954,0
5955,1
5956,0
5957,0
5958,1
5959,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5970,0
5971,0
5972,0
5978,0
5979,0
5981,0
5982,0
5983,1
5984,0
5985,0
5986,0
5990,0
5994,0
5995,0
5996,0
6001,0
6002,0
6005,0
6006,0
6007,0
6010,0
6014,1
6018,0
6023,0
6027,1
6028,0
6029,0
6031,0
6034,0
6036,0
6037,0
6039,0
6040,0
6042,0
6047,0
6050,0
6052,0
6054,0
6056,1
6057,0
6058,0
6059,1
6061,0
6063,0
6064,0
6065,0
6068,0
6069,0
6070,0
6073,0
6075,0
6077,1
6082,0
6084,0
6085,1
6087,0
6090,1
6092,1
6094,1
6096,0
6097,0
6098,0
6099,0
6100,0
6102,1
6106,0
6107,0
6109,0
6111,0
6112,0
6114,0
6118,0
6119,0
6121,0
6123,0
6126,0
6134,1
6136,0
6138,0
6140,0
6141,0
6142,0
6144,1
6147,0
6148,0
6150,0
6151,0
6152,0
6155,1
6157,0
6158,0
6162,0
6163,0
6166,0
6168,0
6171,0
6172,0
6173,0
6174,0
6175,0
6180,0
6181,0
6182,0
6188,0
6190,1
6193,0
6194,0
6195,0
6196,0
6200,0
6202,0
6203,0
6208,0
6210,0
6211,0
6212,0
6214,1
6217,0
6220,0
6222,0
6223,0
6229,0
6232,0
6234,1
6235,0
6238,1
6240,0
6244,0
6245,0
6247,0
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6257,1
6259,0
6261,0
6263,0
6267,0
6271,0
6274,0
6277,0
6278,0
6283,1
6284,1
6285,0
6286,0
6288,0
6289,0
6291,0
6293,0
6295,0
6296,0
6298,0
6301,0
6303,0
6304,0
6307,0
6312,0
6314,0
6315,0
6316,1
6318,0
6319,1
6320,0
6323,1
6329,0
6330,0
6332,0
6333,0
6334,0
6336,0
6339,0
6340,0
6341,0
6342,1
6344,0
6346,0
6347,0
6351,1
6352,0
6353,0
6354,0
6358,0
6359,0
6364,0
6366,0
6367,0
6368,0
6369,0
6372,0
6373,0
6376,0
6378,0
6379,0
6380,0
6383,0
6384,0
6385,0
6388,0
6392,0
6393,0
6394,0
6397,0
6398,0
6399,0
6400,0
6401,0
6402,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0
6417,1
6420,0
6421,0
6422,0
6426,0
6427,0
6429,0
6430,0
6432,0
6433,0
6436,0
6437,0
6440,0
6441,0
6445,0
6446,0
6447,0
6448,1
6451,1
6455,0
6457,0
6462,1
6463,1
6464,0
6466,0
6467,0
6471,1
6476,0
6477,0
6479,0
6482,0
6484,0
6489,0
6490,0
6493,0
6496,0
6502,0
6504,0
6505,0
6506,0
6509,0
6511,0
6514,0
6517,0
6518,0
6519,0
6520,0
6521,0
6522,0
6523,0
6524,0
6525,1
6526,0
6527,0
6528,0
6529,0
6531,1
6534,1
6536,0
6541,1
6542,0
6545,0
6548,1
6549,0
6553,1
6554,0
6556,0
6559,0
6560,0
6561,0
6563,0
6565,0
6566,0
6567,0
6569,0
6572,0
6574,0
6575,0
6579,0
6581,1
6583,1
6584,0
6587,1
6589,0
6591,0
6595,0
6602,0
6604,0
6607,0
6608,0
6609,1
6613,0
6614,0
6615,0
6617,0
6618,0
6619,0
6624,1
6625,0
6626,0
6631,0
6633,0
6634,1
6637,1
6638,1
6640,0
6644,0
6646,0
6647,0
6650,0
6651,0
6652,0
6656,0
6658,0
6661,1
6662,0
6664,1
6667,0
6668,0
6669,0
6674,0
6679,0
6680,0
6683,0
6684,0
6685,0
6686,0
6688,0
6690,0
6692,0
6693,0
6694,0
6695,1
6696,1
6697,0
6698,0
6699,0
6701,0
6702,0
6704,1
6705,0
6706,1
6707,0
6708,0
6709,0
6711,0
6712,0
6720,0
6721,0
6723,0
6724,0
6727,0
6728,0
6730,0
6732,0
6733,0
6734,0
6735,0
6738,0
6739,0
6741,1
6742,1
6744,0
6745,1
6746,0
6752,0
6753,0
6758,0
6759,0
6760,0
6761,0
6762,0
6764,0
6765,0
6766,0
6767,0
6768,1
6771,0
6772,0
6774,0
6775,1
6776,0
6777,0
6781,1
6783,0
6784,0
6785,0
6791,0
6792,0
6793,0
6794,0
6798,0
6800,0
6801,0
6802,0
6804,0
6808,0
6814,0
6816,0
6819,0
6820,0
6823,0
6824,1
6825,0
6827,0
6828,0
6832,0
6833,0
6834,0
6836,0
6838,1
6840,0
6841,1
6842,0
6844,0
6845,0
6849,0
6850,0
6851,1
6852,0
6856,1
6857,0
6860,0
6864,0
6865,0
6866,1
6867,0
6868,0
6872,0
6873,0
6877,0
6880,1
6881,0
6882,0
6885,0
6894,0
6896,0
6898,0
6900,1
6902,0
6905,0
6906,0
6909,0
6913,0
6916,0
6921,1
6927,1
6929,0
6930,0
6932,0
6933,0
6935,0
6937,0
6941,0
6942,0
6943,0
6947,0
6955,0
6958,0
6960,0
6961,0
6962,0
6965,0
6966,0
6967,0
6969,0
6970,1
6971,0
6974,0
6975,0
6976,0
6977,0
6978,0
6980,0
6981,1
6985,1
6986,0
6987,1
6988,0
6989,0
6992,0
6993,0
6994,1
6995,1
6996,0
6997,0
6998,0
7001,0
7002,1
7003,0
7004,0
7005,0
7006,0
7012,0
7013,1
7015,0
7016,1
7019,0
7021,1
7023,0
7026,0
7030,0
7032,0
7033,0
7036,0
7037,0
7038,0
7039,0
7042,0
7044,0
7047,1
7048,0
7049,0
7052,1
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7060,0
7061,0
7062,1
7063,0
7064,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7082,0
7083,0
7088,0
7093,0
7094,0
7096,0
7097,0
7098,0
7100,0
7102,0
7103,0
7110,0
7111,1
7112,1
7113,0
7114,1
7116,1
7117,0
7118,0
7120,0
7124,0
7128,0
7130,0
7132,0
7136,0
7139,0
7140,0
7142,0
7146,0
7147,0
7148,1
7151,0
7152,1
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0
7160,0
7165,0
7167,0
7168,0
7171,0
7173,0
7175,0
7176,0
7178,1
7179,0
7180,0
7182,0
7184,1
7187,1
7188,0
7189,0
7190,0
7192,0
7193,0
7194,0
7196,1
7202,0
7203,0
7205,0
7212,0
7214,0
7215,0
7216,0
7218,0
7220,0
7224,0
7225,0
7226,0
7227,0
7228,0
7233,0
7234,0
7235,0
7236,0
7237,0
7240,0
7242,0
7243,1
7244,1
7247,0
7249,0
7251,0
7252,0
7253,0
7255,0
7256,0
7257,1
7261,0
7263,0
7264,0
7267,0
7268,0
7269,0
7272,0
7273,0
7274,1
7279,0
7282,0
7283,0
7285,0
7286,0
7287,1
7288,1
7292,0
7293,0
7296,0
7297,0
7300,0
7305,0
7306,0
7310,0
7311,0
7318,0
7320,0
7321,1
7322,0
7323,0
7324,0
7325,0
7327,0
7328,0
7329,0
7331,0
7332,0
7333,1
7334,0
7335,1
7340,0
7342,0
7345,0
7348,1
7349,0
7351,0
7355,0
7359,0
7361,0
7362,0
7364,0
7365,0
7366,0
7369,0
7374,1
7378,0
7379,0
7380,0
7381,1
7382,0
7383,0
7387,1
7389,0
7390,0
7395,0
7397,0
7398,0
7401,1
7404,0
7405,1
7411,0
7413,0
7415,0
7416,0
7417,1
7421,0
7422,1
7424,0
7425,0
7431,1
7432,0
7433,0
7435,0
7440,0
7441,0
7442,0
7443,0
7444,0
7447,0
7449,0
7450,0
7451,0
7452,0
7453,0
7454,1
7455,1
7456,0
7458,0
7464,0
7466,1
7470,0
7472,0
7474,0
7478,0
7479,0
7480,0
7484,0
7485,0
7489,0
7492,0
7495,0
7496,0
7497,0
7498,0
7501,0
7502,0
7504,0
7505,0
7508,0
7509,0
7518,0
7523,0
7524,0
7525,0
7527,0
7528,0
7533,0
7534,0
7538,0
7542,0
7543,0
7547,0
7548,0
7550,0
7556,0
7557,0
7558,0
7559,0
7561,0
7564,0
7565,0
7566,0
7568,0
7569,0
7572,0
7574,0
7575,0
7576,1
7578,0
7580,0
7582,0
7585,0
7587,0
7589,1
7592,1
7595,0
7596,0
7598,0
7602,0
7604,0
7607,0
7610,0
7612,0
7613,0
7614,0
7616,0
7621,0
7622,0
7623,0
7626,1
7629,0
7632,0
7634,0
7641,0
7642,0
7643,0
7644,0
7651,0
7654,0
7655,0
7658,0
7659,1
7660,0
7661,0
7662,0
7666,1
7667,0
7676,1
7678,0
7681,1
7682,0
7683,0
7684,0
7685,0
7686,0
7688,1
7689,0
7690,0
7691,0
7692,0
7693,0
7694,0
7696,0
7697,1
7698,0
7700,0
7702,0
7707,0
7708,0
7710,0
7714,0
7716,0
7719,0
7724,1
7727,0
7728,0
7729,1
7730,0
7734,0
7735,0
7736,0
7739,0
7740,0
7742,0
7745,0
7746,0
7749,1
7751,1
7753,0
7754,0
7755,0
7761,0
7763,0
7765,0
7766,0
7767,0
7768,0
7769,0
7771,1
7773,0
7774,0
7780,1
7781,0
7782,0
7785,0
7786,0
7787,0
7790,0
7793,0
7796,0
7798,1
7801,0
7803,0
7804,1
7806,0
7808,0
7809,1
7810,0
7811,0
7813,0
7815,1
7817,0
7818,0
7819,0
7820,0
7822,1
7823,0
7825,1
7828,0
7829,0
7831,0
7832,0
7833,0
7835,0
7837,0
7840,0
7841,0
7843,0
7844,0
7847,0
7848,0
7852,0
7856,1
7858,1
7861,0
7863,0
7864,1
7865,0
7868,1
7870,0
7871,0
7872,0
7873,0
7876,0
7878,0
7879,0
7880,0
7881,0
7883,0
7886,0
7888,0
7891,0
7892,0
7893,1
7894,0
7896,0
7898,0
7899,0
7901,0
7902,0
7904,0
7906,0
7907,0
7908,0
7911,0
7913,0
7914,1
7917,1
7920,0
7921,0
7924,0
7927,0
7928,0
7929,0
7930,0
7931,0
7932,0
7935,0
7937,0
7939,0
7940,0
7942,0
7943,0
7948,0
7949,1
7950,1
7953,0
7955,0
7956,1
7957,0
7959,0
7961,0
7962,0
7967,0
7968,0
7970,0
7972,1
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,0
7980,0
7985,0
7987,0
7988,1
7989,0
7990,0
7992,0
7993,0
7999,0
8000,1
8001,0
8005,1
8006,0
8007,0
8008,0
8009,0
8010,0
8013,0
8015,0
8017,0
8018,0
8019,0
8020,0
8021,0
8023,0
8024,0
8025,0
8027,0
8029,0
8031,0
8032,0
8033,0
8036,0
8037,0
8038,0
8039,0
8040,0
8042,0
8043,0
8044,0
8045,0
8048,0
8054,0
8057,0
8058,0
8067,0
8070,0
8071,0
8074,0
8075,0
8076,1
8077,0
8079,0
8080,0
8081,0
8083,0
8085,0
8086,0
8089,0
8090,1
8096,1
8101,1
8105,0
8106,0
8108,0
8109,0
8110,0
8111,0
8113,0
8114,0
8115,0
8117,0
8118,0
8119,0
8121,1
8124,0
8125,0
8127,1
8128,0
8129,0
8131,0
8135,0
8138,1
8139,0
8140,0
8142,0
8147,1
8148,0
8150,0
8151,1
8156,0
8157,0
8158,0
8162,0
8166,1
8167,1
8171,0
8173,0
8176,0
8178,0
8180,0
8182,0
8183,0
8184,0
8186,0
8187,0
8191,0
8193,1
8194,0
8195,0
8199,0
8200,0
8201,0
8203,0
8206,1
8208,0
8211,0
8213,1
8215,0
8216,0
8220,0
8222,0
8225,0
8227,1
8228,0
8229,1
8230,0
8231,0
8232,0
8234,0
8238,0
8239,0
8241,0
8242,0
8244,0
8245,0
8246,0
8247,0
8249,0
8250,0
8254,0
8255,1
8257,1
8259,0
8260,0
8265,0
8267,0
8268,0
8273,0
8274,0
8275,0
8276,0
8277,0
8282,0
8287,0
8289,1
8298,0
8299,0
8307,0
8308,0
8310,0
8313,0
8314,0
8316,0
8317,1
8321,1
8322,0
8324,0
8325,0
8328,0
8329,0
8331,0
8333,0
8337,0
8338,0
8340,0
8342,0
8343,0
8344,0
8347,0
8349,0
8350,0
8353,0
8354,0
8355,0
8358,0
8361,0
8362,0
8365,0
8366,0
8367,0
8369,0
8371,0
8374,0
8376,0
8378,0
8380,1
8381,0
8382,0
8384,0
8385,0
8386,0
8387,0
8388,1
8389,0
8391,0
8393,0
8394,0
8396,0
8398,0
8399,0
8403,0
8407,0
8410,0
8415,0
8416,0
8419,0
8422,0
8428,0
8429,0
8430,0
8434,0
8435,0
8440,1
8441,0
8443,0
8446,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8456,1
8458,0
8460,1
8461,1
8463,0
8464,0
8465,0
8466,1
8469,0
8470,1
8471,0
8472,0
8473,0
8475,0
8476,0
8477,0
8478,0
8479,0
8480,0
8481,0
8485,0
8486,0
8491,0
8492,0
8494,0
8495,0
8497,0
8502,0
8505,0
8506,0
8508,0
8509,0
8510,0
8511,0
8514,0
8517,0
8519,0
8521,0
8522,0
8524,0
8525,0
8526,0
8528,1
8530,0
8532,0
8533,0
8535,0
8536,0
8537,0
8539,0
8541,0
8542,0
8547,0
8548,0
8550,0
8551,0
8553,1
8555,1
8558,0
8560,0
8562,0
8565,0
8567,0
8569,1
8571,0
8574,0
8576,0
8577,0
8579,0
8581,0
8582,0
8585,0
8586,0
8588,0
8590,0
8591,0
8592,0
8594,0
8598,0
8599,0
8601,0
8604,0
8607,0
8608,0
8613,0
8615,0
8620,0
8621,0
8623,0
8626,0
8627,0
8628,0
8629,0
8631,0
8637,0
8640,0
8641,0
8643,0
8644,0
8646,0
8647,1
8648,0
8652,1
8653,0
8655,0
8656,1
8657,0
8660,0
8661,1
8662,0
8663,0
8664,1
8666,1
8667,0
8673,0
8674,0
8677,1
8678,0
8681,0
8682,0
8683,0
8688,0
8690,0
8691,0
8692,0
8693,0
8694,0
8696,0
8698,0
8699,0
8700,0
8702,0
8704,1
8708,0
8709,0
8710,0
8713,0
8714,0
8715,1
8717,0
8720,0
8721,0
8722,0
8724,0
8728,0
8730,0
8731,1
8733,0
8736,0
8737,0
8739,0
8740,0
8743,0
8747,0
8750,1
8752,0
8754,0
8758,0
8765,1
8766,0
8767,0
8768,1
8770,0
8772,0
8773,0
8776,0
8778,0
8781,0
8782,0
8784,0
8786,0
8788,0
8789,1
8792,0
8794,1
8797,0
8798,0
8803,0
8804,0
8806,0
8811,0
8813,0
8814,0
8815,0
8816,0
8820,0
8823,0
8825,0
8826,0
8829,0
8830,0
8831,1
8836,0
8838,0
8841,0
8843,0
8845,1
8847,1
8848,0
8849,0
8850,0
8851,0
8852,0
8853,0
8856,0
8857,0
8859,0
8860,0
8862,0
8865,0
8868,0
8869,1
8870,0
8871,0
8872,0
8874,0
8875,0
8877,0
8879,0
8880,0
8881,0
8882,0
8884,0
8885,0
8886,0
8887,1
8890,0
8891,0
8896,0
8899,0
8902,1
8904,0
8908,0
8909,1
8911,1
8915,1
8919,0
8920,0
8923,0
8924,0
8926,0
8930,0
8932,0
8933,0
8934,1
8937,0
8939,0
8940,0
8944,0
8945,0
8949,1
8950,0
8952,0
8953,0
8954,1
8955,0
8957,0
8958,0
8960,0
8961,1
8962,0
8967,1
8968,0
8969,0
8970,0
8972,0
8973,0
8980,0
8981,0
8982,1
8983,0
8984,0
8987,1
8988,0
8992,0
8995,0
8999,0
9001,1
9002,0
9005,0
9009,0
9010,0
9013,0
9014,0
9015,0
9018,0
9019,1
9020,0
9021,0
9025,0
9026,1
9027,1
9029,0
9030,0
9031,0
9032,0
9033,0
9038,1
9039,0
9040,0
9043,0
9046,0
9047,0
9049,0
9050,0
9051,0
9053,0
9055,0
9056,0
9059,1
9062,0
9063,0
9065,0
9066,0
9067,0
9068,0
9071,0
9074,0
9077,0
9082,0
9083,1
9086,0
9088,0
9089,1
9090,0
9092,0
9093,0
9094,0
9097,0
9100,0
9101,0
9102,1
9103,1
9104,0
9105,0
9106,0
9110,0
9112,0
9115,0
9116,0
9120,0
9124,0
9126,0
9127,0
9128,0
9132,0
9133,0
9135,1
9136,1
9137,0
9139,0
9140,0
9141,0
9144,0
9145,0
9146,1
9147,0
9149,0
9150,0
9151,0
9152,0
9153,0
9156,0
9157,0
9158,0
9159,0
9161,0
9163,0
9165,0
9166,0
9167,0
9168,0
9169,0
9172,0
9173,0
9174,0
9175,0
9176,0
9177,0
9179,0
9180,0
9182,1
9184,0
9185,0
9190,0
9191,0
9193,0
9196,0
9200,0
9201,0
9202,0
9204,0
9209,0
9211,0
9213,0
9214,0
9215,0
9216,1
9221,0
9222,1
9224,0
9226,0
9228,1
9231,0
9238,0
9242,0
9246,0
9247,0
9248,0
9249,0
9250,0
9251,1
9252,0
9255,0
9256,1
9259,1
9260,0
9264,0
9266,0
9267,0
9269,0
9270,0
9271,1
9273,0
9274,0
9275,0
9276,0
9277,1
9281,1
9282,0
9283,0
9284,1
9285,0
9286,0
9287,0
9289,0
9290,0
9291,0
9292,0
9293,0
9295,0
9296,0
9298,0
9301,0
9303,0
9304,0
9305,0
9309,0
9311,1
9312,0
9313,0
9318,1
9320,0
9321,0
9323,0
9324,0
9328,0
9329,1
9330,0
9331,1
9332,0
9336,0
9337,0
9338,0
9342,0
9343,0
9348,1
9349,0
9351,0
9352,1
9353,0
9354,1
9355,0
9361,0
9364,0
9365,0
9366,0
9367,0
9372,0
9373,1
9374,0
9376,1
9377,0
9378,0
9380,0
9382,1
9383,0
9385,0
9386,0
9387,0
9388,0
9391,0
9393,0
9394,0
9396,0
9397,0
9398,1
9399,0
9400,1
9401,0
9402,0
9405,0
9408,0
9409,1
9411,0
9418,0
9419,1
9421,0
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9432,0
9433,0
9436,0
9439,0
9441,0
9446,0
9447,1
9448,0
9450,1
9452,0
9455,0
9456,0
9457,0
9458,1
9462,0
9469,1
9470,0
9471,0
9475,0
9477,0
9478,0
9479,0
9487,0
9490,0
9492,0
9494,0
9496,0
9499,0
9501,0
9503,0
9504,0
9506,0
9507,0
9508,0
9509,0
9511,0
9513,0
9520,1
9521,0
9523,0
9524,0
9526,0
9529,0
9530,0
9532,0
9533,0
9535,1
9536,0
9537,0
9538,0
9540,0
9541,0
9543,0
9544,0
9546,0
9548,0
9549,0
9550,0
9552,0
9554,0
9557,0
9558,0
9562,0
9563,0
9564,0
9565,0
9573,0
9574,0
9576,0
9581,0
9584,0
9585,0
9586,0
9587,0
9589,0
9592,0
9593,0
9596,1
9598,0
9599,0
9601,1
9604,0
9606,0
9608,0
9610,0
9620,0
9621,0
9622,1
9624,0
9626,0
9630,0
9631,0
9633,0
9635,0
9636,0
9638,0
9640,0
9641,0
9646,1
9653,0
9656,0
9659,0
9660,0
9661,0
9662,0
9663,0
9665,0
9666,0
9667,1
9671,0
9672,0
9674,0
9675,0
9678,0
9679,0
9681,0
9684,0
9686,0
9689,0
9690,0
9691,0
9696,0
9699,0
9700,0
9701,0
9702,0
9703,0
9706,0
9707,0
9710,0
9711,0
9712,1
9715,0
9716,0
9718,0
9719,1
9721,0
9725,1
9727,0
9729,0
9731,0
9733,1
9738,0
9739,0
9740,1
9742,0
9743,0
9744,1
9745,0
9746,1
9747,1
9749,0
9752,0
9753,1
9754,0
9755,0
9758,1
9759,0
9761,0
9762,0
9763,1
9764,0
9767,0
9768,0
9772,0
9773,0
9775,0
9776,0
9778,0
9779,0
9780,0
9782,0
9785,0
9787,0
9788,0
9789,0
9790,0
9794,0
9796,0
9799,0
9800,0
9801,0
9807,1
9808,0
9814,0
9817,0
9818,1
9820,0
9821,0
9825,1
9826,1
9827,0
9828,0
9829,0
9830,0
9831,0
9832,0
9833,0
9834,0
9836,0
9837,0
9838,0
9839,1
9840,0
9842,0
9843,0
9845,0
9846,0
9847,0
9848,0
9849,0
9852,0
9855,0
9856,0
9857,0
9860,1
9861,0
9866,0
9867,0
9869,0
9870,1
9871,0
9872,0
9873,0
9877,0
9879,0
9880,0
9882,0
9884,1
9886,0
9887,0
9888,0
9889,0
9890,0
9894,0
9896,0
9898,0
9899,0
9900,0
9903,0
9906,0
9909,1
9911,0
9913,0
9914,0
9916,0
9919,0
9921,1
9923,0
9927,1
9930,0
9932,1
9933,0
9935,1
9936,0
9941,0
9942,0
9943,0
9945,0
9950,0
9951,0
9953,0
9954,0
9956,0
9962,0
9964,0
9965,0
9966,0
9967,0
9968,1
9971,0
9973,1
9976,0
9978,0
9980,0
9981,1
9982,0
9985,0
9986,1
9990,0
9991,0
9992,0
9993,0
9994,0
9995,0
9996,0
9998,0
10000,0
10003,1
10007,0
10008,0
10010,1
10011,0
10012,0
10014,0
10016,0
10019,1
10020,0
10022,0
10023,0
10025,1
10026,0
10031,0
10032,0
10033,0
10034,0
10035,0
10037,1
10039,0
10040,0
10042,0
10045,0
10049,1
10051,0
10053,0
10054,0
10056,1
10065,1
10071,1
10073,1
10075,0
10079,0
10080,0
10081,0
10082,0
10084,0
10085,0
10088,0
10091,0
10096,0
10097,0
10098,0
10100,1
10102,0
10108,0
10109,1
10110,0
10111,0
10113,0
10114,0
10116,0
10118,0
10119,0
10121,0
10123,0
10124,1
10129,0
10132,0
10133,1
10136,1
10137,1
10138,0
10142,0
10143,0
10145,0
10146,0
10148,0
10149,0
10150,0
10152,0
10154,1
10156,0
10158,0
10159,0
10163,0
10164,0
10165,0
10175,0
10176,1
10177,0
10178,0
10179,0
10180,0
10184,0
10185,0
10188,0
10190,0
10193,0
10199,0
10202,0
10204,0
10205,0
10207,0
10208,0
10209,0
10211,0
10212,0
10218,0
10220,0
10223,0
10224,0
10226,0
10229,1
10232,1
10238,1
10239,0
10240,0
10241,0
10243,0
10244,0
10245,1
10246,1
10248,0
10249,0
10250,0
10251,0
10253,0
10255,0
10257,0
10259,1
10261,0
10264,0
10265,1
10267,0
10269,0
10271,0
10272,0
10274,0
10275,0
10279,0
10280,0
10281,0
10282,0
10286,0
10288,1
10289,0
10291,0
10295,0
10296,0
10297,1
10298,0
10299,0
10301,0
10302,0
10303,1
10304,0
10306,0
10309,0
10310,1
10312,1
10313,0
10322,0
10323,0
10324,0
10325,0
10326,0
10327,0
10329,1
10331,0
10332,0
10337,0
10339,1
10341,0
10342,0
10345,0
10346,0
10348,1
10349,0
10352,0
10353,0
10354,0
10359,0
10360,0
10361,0
10362,1
10364,0
10368,1
10369,0
10370,0
10371,0
10372,0
10374,0
10375,0
10377,0
10378,0
10380,0
10382,0
10385,0
10387,0
10389,0
10393,0
10395,0
10396,0
10399,0
10400,0
10401,0
10403,1
10406,0
10407,0
10410,0
10411,0
10412,0
10413,0
10415,1
10416,0
10418,0
10419,0
10421,1
10428,1
10430,1
10431,0
10432,1
10433,0
10434,0
10435,0
10437,0
10438,1
10439,0
10440,0
10441,0
10443,0
10444,0
10445,0
10446,0
10448,0
10449,0
10450,0
10451,0
10452,0
10454,0
10455,0
10460,0
10461,1
10464,1
10470,0
10471,0
10473,0
10474,0
10476,0
10478,0
10480,0
10488,0
10489,0
10491,0
10493,0
10494,0
10496,0
10502,0
10503,0
10506,0
10510,0
10511,0
10513,0
10514,0
10516,0
10517,0
10519,0
10520,0
10525,0
10526,0
10529,0
10530,0
10532,1
10533,0
10538,0
10544,1
10548,0
10549,0
10550,0
10553,0
10555,0
10556,0
10557,0
10559,0
10560,0
10561,0
10562,0
10563,0
10564,0
10565,0
10566,0
10567,1
10568,0
10569,0
10570,0
10572,0
10573,0
10574,0
10575,0
10577,0
10582,0
10583,0
10584,0
10592,1
10594,0
10595,0
10597,0
10598,0
10600,1
10601,1
10602,0
10604,0
10605,1
10606,0
10609,0
10610,0
10615,0
10619,0
10620,0
10622,0
10628,0
10632,0
10635,0
10637,0
10638,0
10639,0
10640,1
10645,0
10646,0
10650,0
10651,0
10652,0
10655,0
10656,0
10658,0
10662,0
10663,1
10664,0
10665,0
10667,0
10668,0
10670,0
10671,0
10672,0
10673,0
10674,0
10678,1
10679,1
10680,0
10682,1
10683,0
10685,0
10686,0
10688,1
10691,1
10693,0
10694,0
10695,0
10701,0
10702,1
10703,0
10705,0
10706,0
10709,0
10710,0
10712,0
10713,1
10714,0
10719,0
10721,0
10723,0
10724,0
10725,0
10726,0
10728,0
10729,0
10731,0
10732,0
10736,0
10738,0
10744,0
10747,0
10750,0
10751,0
10752,0
10754,0
10755,1
10757,0
10758,0
10760,0
10762,0
10763,0
10766,0
10768,0
10770,0
10771,0
10772,1
10777,0
10779,0
10781,0
10782,0
10783,0
10785,0
10788,0
10791,0
10793,0
10794,0
10797,0
10803,0
10804,1
10807,0
10808,0
10809,0
10810,0
10811,0
10813,1
10815,0
10818,0
10819,0
10820,0
10822,0
10825,0
10826,0
10827,0
10829,0
10831,0
10834,0
10836,0
10837,0
10838,0
10839,1
10840,0
10841,0
10842,0
10843,1
10844,1
10845,0
10846,0
10849,0
10850,0
10853,0
10859,0
10862,0
10863,0
10866,1
10870,0
10872,1
10876,0
10877,0
10879,0
10880,0
10884,0
10885,0
10886,0
10888,0
10891,0
10892,1
10894,0
10895,0
10896,1
10898,0
10899,0
10901,1
10903,0
10905,0
10906,0
10910,0
10914,1
10920,1
10921,0
10922,1
10928,0
10929,0
10932,1
10937,0
10939,0
10942,1
10946,0
10947,0
10950,0
10955,0
10960,0
10963,0
10964,0
10968,1
10969,0
10970,0
10971,0
10973,1
10974,0
10978,0
10979,0
10980,0
10981,0
10983,0
10984,0
10987,1
10988,0
10989,0
10991,1
10992,0
10993,0
10996,0
10999,0
11003,0
11007,0
11010,0
11011,0
11013,0
11016,1
11017,0
11021,0
11022,0
11023,1
11025,0
11026,0
11027,0
11028,0
11029,0
11030,0
11033,0
11034,0
11035,0
11037,0
11041,0
11042,0
11045,0
11048,1
11058,0
11059,0
11060,0
11063,0
11065,0
11067,0
11069,0
11071,0
11073,0
11076,0
11077,0
11079,1
11080,0
11089,0
11090,0
11091,1
11093,0
11096,0
11097,1
11098,0
11100,1
11101,0
11102,0
11103,1
11104,0
11106,0
11108,0
11111,1
11112,0
11114,0
11115,1
11117,0
11118,0
11119,0
11120,0
11123,0
11131,1
11134,0
11136,0
11138,0
11139,0
11141,0
11142,0
11145,1
11147,0
11152,0
11154,0
11158,0
11160,0
11161,0
11162,0
11163,1
11168,0
11172,0
11173,0
11175,0
11176,0
11177,0
11178,1
11179,1
11180,0
11183,0
11188,0
11192,0
11197,0
11198,0
11200,0
11208,0
11211,0
11212,0
11213,0
11215,0
11217,0
11218,0
11220,0
11221,0
11222,0
11223,0
11224,0
11226,0
11230,0
11231,0
11234,0
11236,1
11237,0
11239,1
11240,0
11243,0
11245,0
11254,0
11255,0
11260,0
11261,0
11266,0
11267,0
11268,1
11275,1
11277,0
11279,1
11283,0
11285,0
11286,0
11287,0
11288,0
11289,0
11292,1
11293,0
11295,0
11297,0
11298,1
11300,0
11301,0
11306,0
11307,1
11308,0
11309,0
11310,0
11312,0
11313,0
11314,0
11316,0
11317,0
11318,0
11319,1
11321,0
11325,0
11326,0
11327,0
11329,0
11330,0
11332,1
11333,0
11335,0
11337,0
11338,1
11339,0
11342,0
11343,0
11346,0
11347,0
11350,1
11351,0
11352,0
11353,0
11356,1
11357,0
11358,0
11359,0
11362,0
11363,0
11364,0
11366,0
11368,0
11369,1
11370,0
11373,0
11375,1
11377,1
11380,0
11381,1
11382,0
11385,0
11388,1
11389,1
11391,0
11393,0
